"Anho","Mes","1. Imacec","2. Producción de bienes","2.1. Minería","2.2. Industria","2.3. Resto de bienes","3. Comercio","4. Servicios","5. Imacec a costo de factores","6. Impuestos sobre los productos","7. Imacec no minero","Mes_num","Fecha","IMACEC_SA","Var_m_m_SA","Var_a_a_NSA"
2017,"Julio",90.836498990871,87.354149360001,95.50278981763,91.575168822647,80.174685663858,90.222214258353,93.011069903151,90.748071597396,91.619646163395,90.507850449019,7,2017-07-01,1.16092365957711e+42,237.719965072151,1.88597612380987
2017,"Agosto",95.841529644507,90.531096477927,101.24176536391,95.724588141665,81.311191566189,92.267270866432,99.875237831479,95.818971667085,96.047090134415,95.45726717701,8,2017-08-01,1.17339616809989e+42,1.07436078332037,2.18893454304678
2017,"Septiembre",92.881641654405,87.473126317156,101.38750671069,89.713038918034,78.650534280571,91.184846945491,96.246459104188,92.663995436046,94.798808451178,92.251854511004,9,2017-09-01,2.17094619591559e+42,85.0139155841164,1.48436483430505
2017,"Octubre",97.992242529936,93.656388089863,109.01412551454,95.473992911044,84.379037057691,95.788084476751,101.57987695796,98.209463971789,96.0939804875,97.166716650049,10,2017-10-01,2.09916914359782e+42,-3.30625661993912,3.38462153279981
2017,"Noviembre",102.27177475639,98.297393526304,105.19157218645,101.98477402024,92.175709744607,100.59575773154,105.38215486309,102.4089617075,101.07613200939,102.08532867861,11,2017-11-01,3.33794290215725e+42,59.0125746816315,3.56856666605039
2017,"Diciembre",105.80626910745,107.62510361796,108.60900942679,100.96272416824,111.98685944958,117.60122862339,98.984935187204,103.96605060488,121.96205592786,105.6305235634,12,2017-12-01,2.78748616054327e+42,-16.4908974703619,2.67509104535757
2018,"Enero",96.638284947529,104.80266757539,96.54438302095,99.659868282528,113.91146748597,103.57217662031,90.811778364461,97.127609068484,92.246718081337,96.647744263179,1,2018-01-01,6.72534450940821e+42,141.269162322853,4.5428166109049
2018,"Febrero",92.789489338225,105.57727363154,92.004523799011,93.536218604484,123.00637701337,91.074984629512,85.034672716802,92.967563755563,91.191314064606,92.868563720197,2,2018-02-01,1.77332234537002e+43,163.677547356761,4.15171176368421
2018,"Marzo",105.2309472007,112.06405431212,100.0093991621,105.24963616699,124.88576744056,103.14490385382,101.56229981469,105.45879112424,103.18610252128,105.7569456853,3,2018-03-01,1.86358352279185e+43,5.0899475584623,4.83960688397971
2018,"Abril",101.95398330601,102.59234985505,91.025631132206,105.71671669415,108.27529715767,102.84254175436,102.39134392071,102.5103677102,96.960566448651,103.0548630911,4,2018-04-01,4.90536975266268e+43,163.222425647653,6.94738392623195
2018,"Mayo",101.72398097016,99.324228438478,100.207609742,105.38389860793,94.575453282886,103.75261494659,103.16847409738,101.86498616483,100.45849309751,101.87673432265,5,2018-05-01,3.71046000904012e+43,-24.3592186496025,4.94325032963288
2018,"Junio",98.492033027247,93.257309589169,96.326656835114,101.88399566027,85.271438590384,97.905344604676,102.04185076955,98.485506151187,98.55061017769,98.710164621024,6,2018-06-01,6.02609352219039e+43,62.408259555648,4.60010002184847
2018,"Julio",93.776886697856,91.432278001724,100.15576102387,94.927500556141,83.137534828888,90.923328717488,95.579435374553,93.615052733442,95.229307793629,93.134303654645,7,2018-07-01,1.58304307743486e+43,-73.7301940037025,3.23701126711249
2018,"Agosto",98.16243309479,91.886600625975,96.729963764942,99.908559163036,83.115122632571,95.585679944332,102.66985740111,98.09248054805,98.790240458687,98.30673449567,8,2018-08-01,9.6396022706326e+42,-39.107138598828,2.42160518398615
2018,"Septiembre",94.343384799875,87.698691163973,100.35557072756,85.936652257018,80.345107705245,89.416143070762,99.244648524614,94.106644256759,96.468074510652,93.737740522794,9,2018-09-01,1.60986578952214e+43,67.0054162324373,1.57376971318925
2018,"Octubre",102.2481621399,97.207823711243,101.06614969314,104.06541254811,89.900264840118,101.80931731336,105.49134722316,102.16091270503,103.03120493479,102.3672334864,10,2018-10-01,1.07064941734805e+44,565.055077458255,4.34311890419679
2018,"Noviembre",105.64657196112,102.73889262219,112.56070807471,101.07157732857,97.237961751354,99.999654148538,109.55871421432,106.12750591938,101.33030479692,104.95006872277,11,2018-11-01,8.14738260956741e+43,-23.9024233558345,3.29983244425818
2018,"Diciembre",108.99384251655,111.41783047311,113.01364302435,102.65996413073,116.33820727095,119.97331039623,102.4455775786,107.48257986281,122.55706311421,108.58890341423,12,2018-12-01,2.87155569846234e+43,-64.75486869746,3.01265079658266
2019,"Enero",98.597433724096,104.66151329872,91.847753652775,101.50780418726,115.49375876031,105.12262849807,94.104263601384,98.97511565949,95.275895817396,99.255371747068,1,2019-01-01,5.88408974840002e+43,104.909476474749,2.0273008545534
2019,"Febrero",93.265570907018,101.29803636381,81.59327848702,93.188989171977,120.30879143375,92.77392584778,88.201702126378,93.30851395522,92.887906663465,94.403350019097,2,2019-02-01,3.79953127981772e+43,-35.4270338780798,0.5130770437346
2019,"Marzo",106.45982805541,109.40354913773,93.413827707637,103.74822918983,124.16237246261,104.72966466087,105.2644402107,106.67483298868,104.56895912826,107.73151198499,3,2019-03-01,8.46990745699816e+43,122.919798081107,1.1677941588478
2019,"Abril",103.53377905516,100.37646360842,88.021178507132,100.65129903184,108.42730142291,103.6203524183,106.34010097508,103.94904125084,99.881740143793,105.04589957463,4,2019-04-01,1.71824612057631e+44,102.864804521168,1.54951841793989
2019,"Mayo",103.19927427807,97.195992044831,92.447617582267,101.67562145036,97.132195055653,104.78625410143,107.10483978386,103.35829263854,101.80078135939,104.2473126555,5,2019-05-01,1.89529384063349e+44,10.3039790363556,1.45029057439541
2019,"Junio",99.060412841602,91.169586486784,91.513571159685,95.198703660039,88.031026435314,96.332813973918,105.24392449102,99.344622193353,96.560923067769,99.796055722956,6,2019-06-01,2.30806364452019e+44,21.7786706756107,0.577082020631825
2019,"Julio",96.446798547249,92.5653703534,95.333960848445,97.985269338076,86.80387313395,94.271839021715,99.453340862078,96.481849800266,96.138538991621,96.555274538363,7,2019-07-01,1.62355591929727e+44,-29.6572292037129,2.84708945179137
2019,"Agosto",101.58455675269,93.830237146877,101.27148193983,96.139703296264,87.194577629228,95.769469258248,107.63051588134,101.52484790667,102.10966843221,101.61507432111,8,2019-08-01,3.98149105663587e+44,145.232764040501,3.48618463296997
2019,"Septiembre",97.26655889953,89.908184193626,99.613461978064,87.625425144609,85.076333814892,91.310005330978,103.3261562518,97.339886510102,96.62167648579,97.037790016371,9,2019-09-01,1.74506271998799e+44,-56.1706231367886,3.09844098328225
2019,"Octubre",97.745302930738,94.531463412814,99.204127169128,95.802652457724,90.493906246735,91.200654425814,101.42130019087,97.930886880036,96.113177947516,97.603101237453,10,2019-10-01,1.3181514708992e+42,-99.2446394872797,-4.40385344335188
2019,"Noviembre",100.43028672874,99.460455271949,100.14618541052,99.855791909714,98.717193249806,91.297680025048,103.74291633654,100.94681471299,95.8876620523,100.45798005015,11,2019-11-01,9.01161739758986e+41,-31.6344320319848,-4.93748650386848
2019,"Diciembre",110.02260768577,114.50181711124,111.15456016151,105.11707523366,123.51216055667,119.32472485763,103.01137247488,108.75718328892,121.15142987266,109.91226844507,12,2019-12-01,2.66084898401664e+43,2852.68747730932,0.943874576275983
2020,"Enero",99.658836694175,106.65518717265,93.299091212426,101.64585956953,118.57057713705,104.5267243479,94.88180229355,99.98081890719,96.797358559525,100.27477757369,1,2020-01-01,1.97538836462029e+44,642.390258329646,1.07650161874304
2020,"Febrero",95.937979965677,107.04218883788,90.261926077619,96.100026564319,125.062134847,94.183080925532,89.088034637398,95.900085492272,96.285539813923,96.488861829308,2,2020-02-01,3.57919804580137e+43,-81.8810411668626,2.86537575728056
2020,"Marzo",102.06671878353,109.64818028027,95.898104427606,105.10279839169,121.50631072412,95.513054129554,99.672254860605,102.74471162692,96.030548911861,102.66504216913,3,2020-03-01,7.55424450189202e+41,-97.8894030435802,-4.12654176896986
2020,"Abril",88.105105893878,94.897984368304,89.276000019188,92.449252434744,100.24092387544,79.515742033711,87.645736351285,89.361589429022,76.908507862273,88.009310147201,4,2020-04-01,5.75447556903901e+37,-99.9923824605259,-14.9020670375241
2020,"Mayo",86.864015153897,89.360861491103,95.348744313895,88.21168806626,86.560769907408,76.457351369107,88.719098281251,87.694611940826,79.465386931658,86.078623933894,5,2020-05-01,5.09201499627451e+37,-11.5120928886857,-15.8288507728821
2020,"Junio",85.192748232137,82.746928570884,94.39518235585,87.318759143897,72.572051804911,77.937103033319,89.441300751603,85.91539417439,78.756667333482,84.339430912602,6,2020-06-01,6.85558718546157e+37,34.6340729647762,-13.999199288256
2020,"Julio",84.996171418437,83.921362600382,98.086861941135,89.406652232806,71.5639073156,83.191491457553,86.407311037444,85.197790338401,83.206634038514,83.776320850642,7,2020-07-01,8.91970092793177e+38,1201.08489420826,-11.8724802702522
2020,"Agosto",90.221784384256,85.518466403156,99.353787852678,91.009666648167,73.366857696647,96.598612945068,90.848347488509,89.544572809567,96.270255610017,89.375937446625,8,2020-08-01,5.49920205763594e+39,516.523143776644,-11.185531277256
2020,"Septiembre",92.129602483943,86.040413665109,97.874863841009,92.137223328665,74.737424879646,100.34030050488,93.806349651928,91.725346043562,95.744027827414,91.603299876969,9,2020-09-01,3.46308558759325e+41,6197.43288443924,-5.28131813616758
2020,"Octubre",96.296252896441,92.744360307721,99.896653955548,101.37846215721,82.690285530969,106.20836933649,95.911348050957,95.826199294988,100.49788043833,95.972810421672,10,2020-10-01,5.17638950787512e+41,49.473334601371,-1.48247536285584
2020,"Noviembre",101.33808380328,98.017419897409,99.346650751941,101.2789516626,95.204590572083,108.94556969651,101.9406563876,101.25646027223,102.07616423153,101.54255235604,11,2020-11-01,2.34218955942221e+42,352.475524853551,0.903907679753946
2020,"Diciembre",110.61574667552,112.52321103868,101.31113134622,106.69691403988,123.65435324852,134.49156817759,101.41293131112,108.64509677043,128.20125436847,111.51107826313,12,2020-12-01,1.91019936886265e+43,715.561388350596,0.5391064638679
2021,"Enero",96.213744469826,101.06155257066,90.892744529375,98.348706540577,111.99551592802,121.40205675212,88.057330318474,96.091986961485,97.351732514488,96.973852079246,1,2021-01-01,1.54819543904243e+43,-18.951107183946,-3.4568858503948
2021,"Febrero",94.012543478149,99.721254594333,83.483048565431,96.536769661799,116.21769800938,110.92560253455,85.81669734805,93.380143903598,99.84579097526,95.439911787712,2,2021-02-01,1.51334889793448e+44,877.492156203806,-2.00695958807643
2021,"Marzo",108.97584683955,108.70121397097,94.39877342463,109.71139258447,120.73001740202,120.01178750399,106.30870706417,108.48052180309,113.55146043275,110.93503293688,3,2021-03-01,3.00888808603662e+44,98.8231590311625,6.76922716666668
2021,"Abril",101.46430721189,97.742252637393,90.02162139014,102.41010973243,101.5842159576,107.67564227977,103.99879740718,101.98651697813,96.681607117058,103.01490788169,4,2021-04-01,4.04480690801742e+43,-86.5571374130257,15.1628003649449
2021,"Mayo",103.76999921445,93.999897317711,91.66597573518,100.09934358963,92.208370087403,119.07593604532,105.85641416327,102.70237313,113.60729284328,105.4073832268,5,2021-05-01,1.31943441440693e+45,3162.04549292973,19.4625864698986
2021,"Junio",102.61193387593,90.562724832753,90.527980754579,99.534374893174,84.840109207331,114.35226545475,107.27603560361,101.72082310131,110.82583585422,104.24581741725,6,2021-06-01,4.77224104748724e+45,261.688386734426,20.4467938941568
2021,"Julio",99.739418208881,89.918727779247,92.353845001921,98.557213791836,82.282010784519,115.25564549372,100.51525768118,97.979609776413,115.94100098704,100.76752200709,7,2021-07-01,7.46380041651685e+45,56.4003230818949,17.3457775149222
2021,"Agosto",106.36674941072,91.086008161121,92.880794382755,100.40212074613,83.550973530306,115.09902709175,112.70567795152,104.87174972709,120.13451094249,108.18370654757,8,2021-08-01,3.43039998996129e+46,359.604999936769,17.8947525108818
2021,"Septiembre",104.51839439414,88.840645522116,88.522314072825,97.938395856503,83.273134244768,111.54398435152,111.90796357852,103.26832734606,116.03349170369,106.65629654205,9,2021-09-01,8.64434804001768e+46,151.992422612945,13.447134879754
2021,"Octubre",108.96054275763,93.103896309107,95.458759766612,100.51736545215,86.37044088623,116.4332173221,115.74041162828,107.36178637117,123.68290799972,110.78159912526,10,2021-10-01,2.90321376228391e+47,235.851095865636,13.151383859981
2021,"Noviembre",114.85507907171,98.296918671411,94.201062161549,104.59002918748,97.912395219939,119.2587393796,124.15029583085,114.02908580213,122.47251913299,117.59951200586,11,2021-11-01,7.26437634832632e+47,150.218445596357,13.338514762791
2021,"Diciembre",120.18040394169,113.2858744368,97.925448763898,109.8568523362,129.22978649725,143.65880374335,115.53115530426,117.39154485914,145.84866190407,123.13471424288,12,2021-12-01,7.86167280785548e+46,-89.1777732445446,8.64674113191763
2022,"Enero",103.34969811188,96.309947537293,80.809360090936,97.848695663787,113.43131479141,123.03529877869,102.68679995009,102.36691999536,112.40472527682,106.91668607204,1,2022-01-01,2.0995187711797e+46,-73.2942489150422,7.41677156561757
2022,"Febrero",98.89158822592,93.537662203308,74.720154398073,92.919102017899,116.52010834407,111.98659850613,97.324811105328,97.499848584937,111.73298270581,102.80083599202,2,2022-02-01,3.68417442750733e+46,75.4770892301776,5.1897806050796
2022,"Marzo",115.19837908774,105.09085681054,88.066654863593,111.9613519292,120.23958539985,123.70309587934,119.28466828471,114.24185697486,124.00585327861,119.55682178088,3,2022-03-01,1.13136221126231e+47,207.087037686156,5.7100104552082
2022,"Abril",107.20324486411,91.322376933664,77.878693432823,99.637193575869,101.08346629046,110.90878618995,117.78188346691,106.57989784434,112.93050676125,112.03592743954,4,2022-04-01,2.55343710590251e+46,-77.4304190074236,5.65611475593606
2022,"Mayo",109.09961417268,92.794300750816,87.197532539429,99.977542723462,93.199867227999,113.5035479462,120.033725758,108.55098749933,114.13466080153,112.50444058432,5,2022-05-01,1.92220594472564e+47,652.791576609534,5.13598824185773
2022,"Junio",105.38497244461,88.072563773149,84.127225039343,95.502602584515,86.259755591029,106.38895837649,117.79710153735,104.80761587217,110.68732725806,108.69319278544,6,2022-06-01,1.01724849624641e+47,-47.0791098613729,2.70245230153534
2022,"Julio",99.829103347008,87.717232477191,83.365064405516,94.871783753555,86.631297110092,106.21428980476,105.45947591975,98.554268528121,111.58826537568,102.26295596447,7,2022-07-01,1.11409390512179e+46,-89.0479670480445,0.0899194518451774
2022,"Agosto",107.71071172795,90.450970359466,85.116267376173,98.966259393119,89.618760270894,110.89503406839,119.29600368055,106.96699503229,114.55171320597,111.25727076252,8,2022-08-01,6.93803396419033e+46,522.751271889588,1.26351733476453
2022,"Septiembre",105.32169214326,89.123871085656,86.202542696756,93.448473945086,88.168568229092,107.95822364419,116.94231431168,104.97190126122,108.51811338263,108.22280909696,9,2022-09-01,1.44217097617472e+47,107.864502194467,0.768570693968718
2022,"Octubre",107.18878326803,94.859357780646,95.647438297577,96.887619211086,90.634680374567,108.41720614364,115.26645368397,106.55198457871,113.04053634384,108.63264853493,10,2022-10-01,4.89079952489794e+46,-66.08724204206,-1.62605604263653
2022,"Noviembre",111.34980040149,96.991381930298,89.775951901302,99.475676758968,102.73543971239,109.6522279423,123.35843866431,111.54498912541,109.50049822967,114.67621481214,11,2022-11-01,2.96910108340782e+46,-39.2921122958976,-3.05191437640425
2022,"Diciembre",118.31764331349,113.04095205638,98.350829222825,107.0150925916,134.16031672124,135.02839011598,116.24324436673,117.12073256576,129.34853897017,121.28869267066,12,2022-12-01,2.24512147282252e+46,-24.3837979997078,-1.54997035049391
2023,"Enero",104.55774758862,99.707793642642,86.437672600994,101.39764909381,114.53039727797,118.52390491148,105.57140110527,104.92872221352,101.05693020265,107.25075153622,1,2023-01-01,3.37606816428604e+46,50.3735189901203,1.16889502224984
2023,"Febrero",98.716261018648,93.332645014487,73.186137141326,99.487284022128,114.02706594419,111.19523571206,99.243921083977,98.446966337844,101.15975975274,102.93393734487,2,2023-02-01,3.69765138364841e+46,9.52537696851774,-0.177292336403245
2023,"Marzo",113.26213997815,100.96993594784,78.408424362244,112.67084200586,120.11774060924,124.20817221384,120.61617607137,113.25514088893,113.26365800742,119.20746084076,3,2023-03-01,1.9616801455851e+46,-46.9479423003489,-1.68078676533744
2023,"Abril",106.91754086604,92.872613867162,78.995620326252,102.2567755638,102.11823677043,107.89055039152,118.39118307493,107.15290992449,104.67368309553,111.53947249486,4,2023-04-01,3.6099716493991e+46,84.0244780742466,-0.266506856608828
2023,"Mayo",108.79377082958,91.950782596962,79.866782941298,104.73313800813,95.82723179824,113.31784265838,122.00814399928,109.01526797715,106.67757953571,113.59925453295,5,2023-05-01,9.347929879394e+46,158.947459627557,-0.280334028144158
2023,"Junio",105.6375287623,90.689824432637,84.850159665469,97.124342839903,91.343959233983,102.38870999367,118.88931389026,105.9314623237,102.85096904944,108.85162306685,6,2023-06-01,1.52146658181534e+47,62.7597341277843,0.239651168313149
2023,"Julio",102.97947154052,92.490907634855,87.415444967809,97.53367857642,93.233225623666,104.59819147698,110.67045934865,102.95841680417,103.11716986778,105.17785356554,7,2023-07-01,2.58575825052104e+47,69.9516953856349,3.15576128392263
2023,"Agosto",108.14890979386,94.88509867486,88.945563954577,100.7766154648,96.050649268054,109.98842799892,118.82199483822,108.42428329458,105.53316211495,111.02607944572,8,2023-08-01,1.03873765425988e+47,-59.8285085602812,0.4068286792281
2023,"Septiembre",106.0809928153,95.727414180938,95.558646564389,94.130003148886,95.256447705377,103.75037540627,114.98677349432,106.34549031968,103.56732129466,107.24961668936,9,2023-09-01,4.90566091445201e+47,372.271405039936,0.720934744389767
2023,"Octubre",109.09321712407,96.936302336327,92.234844621184,104.02145680213,95.320259637237,108.70872410883,119.16786345296,109.34972893041,106.65195788703,111.49576912838,10,2023-10-01,1.89606623686472e+47,-61.3494232493946,1.77671002317275
2023,"Noviembre",113.12308991257,100.19789094691,90.909100122889,105.09237504085,106.74851086805,110.70252293797,125.64083464643,114.05648460732,104.39879241782,116.55571122365,11,2023-11-01,1.85732392852024e+47,-2.04329931050007,1.59253946094748
2023,"Diciembre",118.25418718966,110.27280422846,94.683395580206,104.39020086493,134.54943073708,132.09990195997,119.38415064308,117.40827804442,126.03713778683,121.91196100015,12,2023-12-01,3.4636662790945e+46,-81.3513075134177,-0.0536320045370298
2024,"Enero",107.86810800473,102.50074270043,85.256968234264,104.63189550159,120.02163654629,129.28208294496,109.08291040061,108.60799862433,101.24547409176,111.39585316054,1,2024-01-01,4.46751600378149e+47,1189.82287662812,3.16605941927377
2024,"Febrero",104.15119989615,101.03306550212,81.422888294105,102.93121631278,121.14667180361,119.01602274844,103.73276798337,104.32277416165,102.51821397207,107.69310624193,2,2024-02-01,2.62119999076459e+47,-41.3275746847712,5.50561662427158
2024,"Marzo",115.03549781737,104.87664223444,85.790531829452,108.16177610696,123.42587440485,122.45632329238,121.99469219401,115.35450715697,112.09588494652,119.57465362627,3,2024-03-01,3.49084655875016e+47,33.1774214500854,1.56571104833627
2024,"Abril",111.1590474829,95.975068530987,77.787956613326,107.98482610906,106.67721975008,118.40349346945,123.01193296199,111.88701814357,104.63692712594,116.31925311804,4,2024-04-01,7.92579824194685e+47,127.045162500198,3.96708209195935
2024,"Mayo",109.18256697619,93.297945583381,82.801800422709,102.1170388422,98.543062797881,113.31365914407,121.96266891111,109.78236274057,103.78718270882,113.28238175571,5,2024-05-01,1.51809850124788e+47,-80.8461122160109,0.357369860098911
2024,"Junio",104.92834280488,91.550940353483,89.054988105879,95.731223095248,92.162551163202,106.06556666558,115.76791634158,105.26047701445,101.8860239257,107.43300891348,6,2024-06-01,2.39684293875245e+47,57.8845468052458,-0.671339026697382
2024,"Julio",107.07385230185,95.288412488209,91.409015263908,105.34727656511,92.795659111914,109.4055931363,116.0840191637,107.25073543331,105.39070706575,109.54901147271,7,2024-07-01,5.1735801674954e+48,2058.49778216516,3.9759193750756
2024,"Agosto",110.16380434097,97.132551127491,96.939360270133,104.12066930058,93.26961277861,113.03961930491,120.31002744095,110.46792079418,107.3608138172,112.27241224659,8,2024-08-01,1.40165072283967e+48,-72.9075286849526,1.86307430278358
2024,"Septiembre",106.28823159597,93.30958665826,96.162941629835,94.500666692023,90.777008214176,107.10565730126,116.9898272978,106.68193194641,102.70420400418,107.92382638808,9,2024-09-01,6.21427190518582e+47,-55.6646188388786,0.195359013118246
2024,"Octubre",111.95634337976,98.866871113727,96.162948359109,108.37485352836,95.646071902361,116.07686211108,122.19434616957,112.4090056495,107.84815594626,114.45567319371,10,2024-10-01,1.96029752457504e+48,215.450877348828,2.62447687506897
2024,"Noviembre",115.75258817976,103.27679818933,93.552144790696,107.53969454724,111.420274378,115.92831540276,127.71932816667,116.93332130981,105.25334238468,119.22574153851,11,2024-11-01,4.45009258479581e+48,127.01108015532,2.32445760562434
2024,"Diciembre",126.26404578441,126.07333395791,108.41866708871,115.80587477013,154.01045309167,146.42924364542,122.05319277497,126.27110565853,126.04694980243,129.08787556128,12,2024-12-01,2.56901408450921e+49,477.29452490191,6.77342492905011
